id,create_time,update_time,total_amount,administrative_region_id,insurance_agent_id,policyholder_id,renew_from_id,vehicle_id,amount_type
878,2023-01-11 00:14:00,2023-01-11 00:14:00,6122.0,355,437,878,,878,数据过高
879,2023-01-11 00:16:00,2023-01-11 00:16:00,2617.8,95,199,879,,879,数据正常
880,2023-01-11 00:17:00,2023-01-11 00:17:00,5090.0,273,195,880,,880,数据过高
881,2023-01-11 00:19:00,2023-01-11 00:19:00,4774.68,215,118,881,,881,数据过高
882,2023-01-11 00:23:00,2023-01-11 00:23:00,3530.14,286,758,882,,882,数据过高
883,2023-01-11 00:25:00,2023-01-11 00:25:00,4236.6,82,482,883,,883,数据过高
884,2023-01-11 00:27:00,2023-01-11 00:27:00,6710.52,181,283,884,,884,数据过高
885,2023-01-11 00:28:00,2023-01-11 00:28:00,6305.02,114,512,885,,885,数据过高
886,2023-01-11 00:29:00,2023-01-11 00:29:00,3721.2,127,509,886,,886,数据过高
887,2023-01-11 00:33:00,2023-01-11 00:33:00,3007.08,327,731,887,,887,数据正常
888,2023-01-11 00:34:00,2023-01-11 00:34:00,4547.56,360,258,888,,888,数据过高
889,2023-01-11 00:36:00,2023-01-11 00:36:00,4454.0,338,927,889,,889,数据过高
890,2023-01-11 00:38:00,2023-01-11 00:38:00,3654.0,214,195,890,,890,数据过高
891,2023-01-11 00:39:00,2023-01-11 00:39:00,9507.0,282,368,891,,891,数据过高
892,2023-01-11 00:42:00,2023-01-11 00:42:00,3513.0,6,786,892,,892,数据过高
893,2023-01-11 00:45:00,2023-01-11 00:45:00,5953.0,304,367,893,,893,数据过高
894,2023-01-11 00:46:00,2023-01-11 00:46:00,4236.6,303,421,894,,894,数据过高
895,2023-01-11 00:48:00,2023-01-11 00:48:00,4733.0,312,547,895,,895,数据过高
896,2023-01-11 00:52:00,2023-01-11 00:52:00,4046.03,276,375,896,,896,数据过高
897,2023-01-11 00:54:00,2023-01-11 00:54:00,4947.56,130,586,897,,897,数据过高
898,2023-01-11 00:55:00,2023-01-11 00:55:00,3971.64,378,135,898,,898,数据过高
899,2023-01-11 00:56:00,2023-01-11 00:56:00,4557.0,259,596,899,,899,数据过高
900,2023-01-11 00:58:00,2023-01-11 00:58:00,3332.0,346,845,900,,900,数据过高
901,2023-01-11 00:59:00,2023-01-11 00:59:00,5667.0,290,844,901,,901,数据过高
902,2023-01-11 01:00:00,2023-01-11 01:00:00,3980.48,246,12,902,,902,数据过高
903,2023-01-11 01:01:00,2023-01-11 01:01:00,6983.0,76,190,903,,903,数据过高
904,2023-01-11 01:04:00,2023-01-11 01:04:00,7649.0,172,710,904,,904,数据过高
905,2023-01-11 01:08:00,2023-01-11 01:08:00,9507.0,119,244,905,,905,数据过高
906,2023-01-11 01:10:00,2023-01-11 01:10:00,4429.43,31,169,906,,906,数据过高
907,2023-01-11 01:11:00,2023-01-11 01:11:00,4622.04,167,523,907,,907,数据过高
908,2023-01-11 01:12:00,2023-01-11 01:12:00,3245.09,22,536,908,,908,数据正常
909,2023-01-11 01:13:00,2023-01-11 01:13:00,3530.2,269,912,909,,909,数据过高
910,2023-01-11 01:14:00,2023-01-11 01:14:00,4843.6,381,899,910,,910,数据过高
911,2023-01-11 01:15:00,2023-01-11 01:15:00,4824.43,338,890,911,,911,数据过高
912,2023-01-11 01:16:00,2023-01-11 01:16:00,4690.0,231,734,912,,912,数据过高
913,2023-01-11 01:17:00,2023-01-11 01:17:00,4024.0,186,788,913,,913,数据过高
914,2023-01-11 01:18:00,2023-01-11 01:18:00,6727.0,317,193,914,,914,数据过高
915,2023-01-11 01:19:00,2023-01-11 01:19:00,5100.6,87,703,915,,915,数据过高
916,2023-01-11 01:20:00,2023-01-11 01:20:00,11197.0,107,428,916,,916,数据过高
917,2023-01-11 01:21:00,2023-01-11 01:21:00,4221.0,80,849,917,,917,数据过高
918,2023-01-11 01:25:00,2023-01-11 01:25:00,4196.14,37,497,918,,918,数据过高
919,2023-01-11 01:27:00,2023-01-11 01:27:00,4872.5,9,48,919,,919,数据过高
920,2023-01-11 01:32:00,2023-01-11 01:32:00,4088.0,335,315,920,,920,数据过高
921,2023-01-11 01:33:00,2023-01-11 01:33:00,9217.0,260,584,921,,921,数据过高
922,2023-01-11 01:34:00,2023-01-11 01:34:00,5049.6,111,515,922,,922,数据过高
923,2023-01-11 01:35:00,2023-01-11 01:35:00,3092.04,372,784,923,,923,数据正常
924,2023-01-11 01:36:00,2023-01-11 01:36:00,3620.8,239,629,924,,924,数据过高
925,2023-01-11 01:40:00,2023-01-11 01:40:00,3025.01,220,288,925,,925,数据正常
926,2023-01-11 01:42:00,2023-01-11 01:42:00,4910.03,92,609,926,,926,数据过高
927,2023-01-11 01:44:00,2023-01-11 01:44:00,5251.2,266,712,927,,927,数据过高
928,2023-01-11 01:47:00,2023-01-11 01:47:00,8967.0,378,589,928,,928,数据过高
929,2023-01-11 01:48:00,2023-01-11 01:48:00,5103.36,381,630,929,,929,数据过高
930,2023-01-11 01:49:00,2023-01-11 01:49:00,4121.09,254,641,930,,930,数据过高
931,2023-01-11 01:50:00,2023-01-11 01:50:00,4579.2,158,860,931,,931,数据过高
932,2023-01-11 01:58:00,2023-01-11 01:58:00,4454.0,265,443,932,,932,数据过高
933,2023-01-11 01:59:00,2023-01-11 01:59:00,9233.0,166,353,933,,933,数据过高
934,2023-01-11 02:00:00,2023-01-11 02:00:00,3487.04,357,752,934,,934,数据过高
935,2023-01-11 02:02:00,2023-01-11 02:02:00,6215.0,174,93,935,,935,数据过高
936,2023-01-11 02:04:00,2023-01-11 02:04:00,4387.2,215,837,936,,936,数据过高
937,2023-01-11 02:05:00,2023-01-11 02:05:00,7085.8,106,481,937,,937,数据过高
938,2023-01-11 02:08:00,2023-01-11 02:08:00,6674.52,168,476,938,,938,数据过高
939,2023-01-11 02:10:00,2023-01-11 02:10:00,4860.2,64,816,939,,939,数据过高
940,2023-01-11 02:14:00,2023-01-11 02:14:00,5783.0,346,526,940,,940,数据过高
941,2023-01-11 02:15:00,2023-01-11 02:15:00,4337.0,226,951,941,,941,数据过高
942,2023-01-11 02:16:00,2023-01-11 02:16:00,4732.0,48,249,942,,942,数据过高
943,2023-01-11 02:17:00,2023-01-11 02:17:00,5554.0,152,61,943,,943,数据过高
944,2023-01-11 02:18:00,2023-01-11 02:18:00,4947.56,25,469,944,,944,数据过高
945,2023-01-11 02:19:00,2023-01-11 02:19:00,2607.96,320,281,945,,945,数据正常
946,2023-01-11 02:20:00,2023-01-11 02:20:00,5527.0,172,496,946,,946,数据过高
947,2023-01-11 02:22:00,2023-01-11 02:22:00,4121.09,320,89,947,,947,数据过高
948,2023-01-11 02:23:00,2023-01-11 02:23:00,5318.0,380,882,948,,948,数据过高
949,2023-01-11 02:26:00,2023-01-11 02:26:00,7331.4,176,864,949,,949,数据过高
950,2023-01-11 02:28:00,2023-01-11 02:28:00,5351.6,87,567,950,,950,数据过高
951,2023-01-11 02:29:00,2023-01-11 02:29:00,8217.0,284,521,951,,951,数据过高
952,2023-01-11 02:31:00,2023-01-11 02:31:00,5597.0,211,306,952,,952,数据过高
953,2023-01-11 02:32:00,2023-01-11 02:32:00,4325.68,122,526,953,,953,数据过高
954,2023-01-11 02:33:00,2023-01-11 02:33:00,4196.2,371,466,954,,954,数据过高
955,2023-01-11 02:36:00,2023-01-11 02:36:00,3342.5,50,156,955,,955,数据过高
956,2023-01-11 02:38:00,2023-01-11 02:38:00,5954.0,348,882,956,,956,数据过高
957,2023-01-11 02:41:00,2023-01-11 02:41:00,3906.0,325,48,957,,957,数据过高
958,2023-01-11 02:43:00,2023-01-11 02:43:00,7217.4,52,374,958,,958,数据过高
959,2023-01-11 02:46:00,2023-01-11 02:46:00,4720.03,195,220,959,,959,数据过高
960,2023-01-11 02:48:00,2023-01-11 02:48:00,6635.24,222,85,960,,960,数据过高
961,2023-01-11 02:50:00,2023-01-11 02:50:00,6285.8,298,681,961,,961,数据过高
962,2023-01-11 02:52:00,2023-01-11 02:52:00,5318.0,59,114,962,,962,数据过高
963,2023-01-11 02:53:00,2023-01-11 02:53:00,5436.0,203,205,963,,963,数据过高
964,2023-01-11 02:54:00,2023-01-11 02:54:00,5318.0,337,25,964,,964,数据过高
965,2023-01-11 02:55:00,2023-01-11 02:55:00,4973.88,43,340,965,,965,数据过高
966,2023-01-11 02:56:00,2023-01-11 02:56:00,9507.0,354,734,966,,966,数据过高
967,2023-01-11 02:58:00,2023-01-11 02:58:00,5807.0,227,676,967,,967,数据过高
968,2023-01-11 02:59:00,2023-01-11 02:59:00,4572.0,99,218,968,,968,数据过高
969,2023-01-11 03:00:00,2023-01-11 03:00:00,5189.68,243,53,969,,969,数据过高
970,2023-01-11 03:01:00,2023-01-11 03:01:00,4537.08,21,280,970,,970,数据过高
971,2023-01-11 03:02:00,2023-01-11 03:02:00,5807.0,75,474,971,,971,数据过高
972,2023-01-11 03:03:00,2023-01-11 03:03:00,4196.2,248,599,972,,972,数据过高
973,2023-01-11 03:04:00,2023-01-11 03:04:00,7085.8,305,252,973,,973,数据过高
974,2023-01-11 03:05:00,2023-01-11 03:05:00,7687.0,152,134,974,,974,数据过高
975,2023-01-11 03:08:00,2023-01-11 03:08:00,3455.09,105,722,975,,975,数据过高
976,2023-01-11 03:10:00,2023-01-11 03:10:00,8733.0,387,869,976,,976,数据过高
977,2023-01-11 03:12:00,2023-01-11 03:12:00,4856.06,187,418,977,,977,数据过高
978,2023-01-11 03:14:00,2023-01-11 03:14:00,4196.14,74,437,978,,978,数据过高
979,2023-01-11 03:17:00,2023-01-11 03:17:00,3649.08,149,735,979,,979,数据过高
980,2023-01-11 03:18:00,2023-01-11 03:18:00,11197.0,266,726,980,,980,数据过高
981,2023-01-11 03:20:00,2023-01-11 03:20:00,5351.6,321,838,981,,981,数据过高
982,2023-01-11 03:21:00,2023-01-11 03:21:00,3822.78,105,540,982,,982,数据过高
983,2023-01-11 03:22:00,2023-01-11 03:22:00,4337.0,266,373,983,,983,数据过高
984,2023-01-11 03:25:00,2023-01-11 03:25:00,6419.8,90,371,984,,984,数据过高
985,2023-01-11 03:26:00,2023-01-11 03:26:00,7331.4,173,257,985,,985,数据过高
986,2023-01-11 03:27:00,2023-01-11 03:27:00,9233.0,176,917,986,,986,数据过高
987,2023-01-11 03:28:00,2023-01-11 03:28:00,3721.2,320,808,987,,987,数据过高
988,2023-01-11 03:29:00,2023-01-11 03:29:00,5060.2,256,732,988,,988,数据过高
989,2023-01-11 03:31:00,2023-01-11 03:31:00,3659.68,74,199,989,,989,数据过高
990,2023-01-11 03:32:00,2023-01-11 03:32:00,3659.68,187,654,990,,990,数据过高
991,2023-01-11 03:34:00,2023-01-11 03:34:00,5324.0,313,293,991,,991,数据过高
992,2023-01-11 03:36:00,2023-01-11 03:36:00,6647.0,347,693,992,,992,数据过高
993,2023-01-11 03:37:00,2023-01-11 03:37:00,4196.14,7,811,993,,993,数据过高
994,2023-01-11 03:38:00,2023-01-11 03:38:00,4177.6,373,386,994,,994,数据过高
995,2023-01-11 03:40:00,2023-01-11 03:40:00,5457.0,321,176,995,,995,数据过高
996,2023-01-11 03:41:00,2023-01-11 03:41:00,4487.6,289,163,996,,996,数据过高
997,2023-01-11 03:43:00,2023-01-11 03:43:00,4615.0,354,729,997,,997,数据过高
998,2023-01-11 03:44:00,2023-01-11 03:44:00,4488.78,365,653,998,,998,数据过高
999,2023-01-11 03:45:00,2023-01-11 03:45:00,10333.0,346,990,999,,999,数据过高
1000,2023-01-11 03:46:00,2023-01-11 03:46:00,4196.14,28,555,1000,,1000,数据过高
1001,2023-01-11 03:47:00,2023-01-11 03:47:00,6317.4,339,352,1001,,1001,数据过高
1002,2023-01-11 03:48:00,2023-01-11 03:48:00,4947.56,77,559,1002,,1002,数据过高
1003,2023-01-11 03:49:00,2023-01-11 03:49:00,3342.5,267,817,1003,,1003,数据过高
1004,2023-01-11 03:50:00,2023-01-11 03:50:00,4226.0,321,403,1004,,1004,数据过高
1005,2023-01-11 03:51:00,2023-01-11 03:51:00,6044.52,26,292,1005,,1005,数据过高
1006,2023-01-11 03:52:00,2023-01-11 03:52:00,4910.03,330,322,1006,,1006,数据过高
1007,2023-01-11 03:54:00,2023-01-11 03:54:00,4890.47,134,461,1007,,1007,数据过高
1008,2023-01-11 03:57:00,2023-01-11 03:57:00,4978.0,330,420,1008,,1008,数据过高
1009,2023-01-11 03:59:00,2023-01-11 03:59:00,4424.0,85,494,1009,,1009,数据过高
1010,2023-01-11 04:00:00,2023-01-11 04:00:00,5783.0,63,489,1010,,1010,数据过高
1011,2023-01-11 04:01:00,2023-01-11 04:01:00,5807.0,214,149,1011,,1011,数据过高
1012,2023-01-11 04:02:00,2023-01-11 04:02:00,5324.0,140,723,1012,,1012,数据过高
1013,2023-01-11 04:03:00,2023-01-11 04:03:00,5351.6,355,242,1013,,1013,数据过高
1014,2023-01-11 04:04:00,2023-01-11 04:04:00,3294.43,105,521,1014,,1014,数据正常
1015,2023-01-11 04:06:00,2023-01-11 04:06:00,4266.8,194,133,1015,,1015,数据过高
1016,2023-01-11 04:08:00,2023-01-11 04:08:00,4454.0,337,240,1016,,1016,数据过高
1017,2023-01-11 04:09:00,2023-01-11 04:09:00,4971.0,51,732,1017,,1017,数据过高
1018,2023-01-11 04:10:00,2023-01-11 04:10:00,8513.0,366,268,1018,,1018,数据过高
1019,2023-01-11 04:11:00,2023-01-11 04:11:00,5189.68,56,560,1019,,1019,数据过高
1020,2023-01-11 04:12:00,2023-01-11 04:12:00,7390.2,86,563,1020,,1020,数据过高
1021,2023-01-11 04:14:00,2023-01-11 04:14:00,5554.0,74,19,1021,,1021,数据过高
1022,2023-01-11 04:18:00,2023-01-11 04:18:00,10497.0,244,163,1022,,1022,数据过高
1023,2023-01-11 04:20:00,2023-01-11 04:20:00,4660.2,89,68,1023,,1023,数据过高
1024,2023-01-11 04:21:00,2023-01-11 04:21:00,3530.2,111,620,1024,,1024,数据过高
1025,2023-01-11 04:22:00,2023-01-11 04:22:00,3263.68,60,344,1025,,1025,数据正常
1026,2023-01-11 04:23:00,2023-01-11 04:23:00,4732.0,229,139,1026,,1026,数据过高
1027,2023-01-11 04:25:00,2023-01-11 04:25:00,4196.2,220,535,1027,,1027,数据过高
1028,2023-01-11 04:27:00,2023-01-11 04:27:00,6710.52,260,885,1028,,1028,数据过高
1029,2023-01-11 04:29:00,2023-01-11 04:29:00,3824.83,340,367,1029,,1029,数据过高
1030,2023-01-11 04:30:00,2023-01-11 04:30:00,4286.8,120,280,1030,,1030,数据过高
1031,2023-01-11 04:31:00,2023-01-11 04:31:00,3793.0,113,804,1031,,1031,数据过高
1032,2023-01-11 04:32:00,2023-01-11 04:32:00,3753.0,347,343,1032,,1032,数据过高
1033,2023-01-11 04:34:00,2023-01-11 04:34:00,3047.0,375,248,1033,,1033,数据正常
1034,2023-01-11 04:35:00,2023-01-11 04:35:00,3847.0,104,458,1034,,1034,数据过高
1035,2023-01-11 04:37:00,2023-01-11 04:37:00,3997.0,315,979,1035,,1035,数据过高
1036,2023-01-11 04:38:00,2023-01-11 04:38:00,3691.01,289,862,1036,,1036,数据过高
1037,2023-01-11 04:40:00,2023-01-11 04:40:00,7085.8,119,811,1037,,1037,数据过高
1038,2023-01-11 04:41:00,2023-01-11 04:41:00,4973.88,137,509,1038,,1038,数据过高
1039,2023-01-11 04:45:00,2023-01-11 04:45:00,4196.14,56,480,1039,,1039,数据过高
1040,2023-01-11 04:46:00,2023-01-11 04:46:00,5079.0,117,116,1040,,1040,数据过高
1041,2023-01-11 04:49:00,2023-01-11 04:49:00,3960.43,195,968,1041,,1041,数据过高
1042,2023-01-11 04:50:00,2023-01-11 04:50:00,3487.04,209,426,1042,,1042,数据过高
1043,2023-01-11 04:51:00,2023-01-11 04:51:00,5571.0,382,375,1043,,1043,数据过高
1044,2023-01-11 04:52:00,2023-01-11 04:52:00,4179.0,370,445,1044,,1044,数据过高
1045,2023-01-11 04:54:00,2023-01-11 04:54:00,6983.0,36,758,1045,,1045,数据过高
1046,2023-01-11 04:55:00,2023-01-11 04:55:00,4732.0,38,767,1046,,1046,数据过高
1047,2023-01-11 04:57:00,2023-01-11 04:57:00,7977.0,110,832,1047,,1047,数据过高
1048,2023-01-11 04:59:00,2023-01-11 04:59:00,3573.36,19,920,1048,,1048,数据过高
1049,2023-01-11 05:00:00,2023-01-11 05:00:00,3530.14,159,790,1049,,1049,数据过高
1050,2023-01-11 05:01:00,2023-01-11 05:01:00,5377.0,206,481,1050,,1050,数据过高
1051,2023-01-11 05:02:00,2023-01-11 05:02:00,7949.8,347,774,1051,,1051,数据过高
1052,2023-01-11 05:03:00,2023-01-11 05:03:00,3678.8,56,107,1052,,1052,数据过高
1053,2023-01-11 05:05:00,2023-01-11 05:05:00,7574.52,357,704,1053,,1053,数据过高
1054,2023-01-11 05:07:00,2023-01-11 05:07:00,3822.78,129,541,1054,,1054,数据过高
1055,2023-01-11 05:08:00,2023-01-11 05:08:00,4008.5,31,827,1055,,1055,数据过高
1056,2023-01-11 05:09:00,2023-01-11 05:09:00,7649.0,297,189,1056,,1056,数据过高
1057,2023-01-11 05:11:00,2023-01-11 05:11:00,3332.0,354,614,1057,,1057,数据过高
1058,2023-01-11 05:12:00,2023-01-11 05:12:00,4398.3,92,2,1058,,1058,数据过高
1059,2023-01-11 05:14:00,2023-01-11 05:14:00,6305.02,237,897,1059,,1059,数据过高
1060,2023-01-11 05:17:00,2023-01-11 05:17:00,9167.0,177,437,1060,,1060,数据过高
1061,2023-01-11 05:18:00,2023-01-11 05:18:00,8967.0,164,652,1061,,1061,数据过高
1062,2023-01-11 05:20:00,2023-01-11 05:20:00,5097.0,271,356,1062,,1062,数据过高
1063,2023-01-11 05:23:00,2023-01-11 05:23:00,5651.4,76,22,1063,,1063,数据过高
1064,2023-01-11 05:24:00,2023-01-11 05:24:00,7390.2,342,714,1064,,1064,数据过高
1065,2023-01-11 05:27:00,2023-01-11 05:27:00,4429.43,33,686,1065,,1065,数据过高
1066,2023-01-11 05:28:00,2023-01-11 05:28:00,7169.02,212,609,1066,,1066,数据过高
1067,2023-01-11 05:32:00,2023-01-11 05:32:00,9507.0,351,99,1067,,1067,数据过高
1068,2023-01-11 05:33:00,2023-01-11 05:33:00,6983.0,31,567,1068,,1068,数据过高
1069,2023-01-11 05:36:00,2023-01-11 05:36:00,3530.2,133,530,1069,,1069,数据过高
1070,2023-01-11 05:38:00,2023-01-11 05:38:00,6949.8,201,651,1070,,1070,数据过高
1071,2023-01-11 05:40:00,2023-01-11 05:40:00,4985.09,49,616,1071,,1071,数据过高
1072,2023-01-11 05:41:00,2023-01-11 05:41:00,7169.02,105,4,1072,,1072,数据过高
1073,2023-01-11 05:42:00,2023-01-11 05:42:00,9633.0,4,388,1073,,1073,数据过高
1074,2023-01-11 05:45:00,2023-01-11 05:45:00,4872.5,221,313,1074,,1074,数据过高
1075,2023-01-11 05:46:00,2023-01-11 05:46:00,5597.0,143,366,1075,,1075,数据过高
1076,2023-01-11 05:47:00,2023-01-11 05:47:00,3483.04,366,668,1076,,1076,数据过高
1077,2023-01-11 05:48:00,2023-01-11 05:48:00,5510.48,375,787,1077,,1077,数据过高
1078,2023-01-11 05:49:00,2023-01-11 05:49:00,3471.0,116,940,1078,,1078,数据过高
1079,2023-01-11 05:51:00,2023-01-11 05:51:00,5103.36,78,159,1079,,1079,数据过高
1080,2023-01-11 05:54:00,2023-01-11 05:54:00,4286.8,30,222,1080,,1080,数据过高
1081,2023-01-11 05:55:00,2023-01-11 05:55:00,3908.8,281,193,1081,,1081,数据过高
1082,2023-01-11 05:58:00,2023-01-11 05:58:00,4325.68,206,409,1082,,1082,数据过高
1083,2023-01-11 05:59:00,2023-01-11 05:59:00,3342.5,113,70,1083,,1083,数据过高
1084,2023-01-11 06:00:00,2023-01-11 06:00:00,5103.36,103,872,1084,,1084,数据过高
1085,2023-01-11 06:01:00,2023-01-11 06:01:00,3430.8,338,225,1085,,1085,数据过高
1086,2023-01-11 06:03:00,2023-01-11 06:03:00,3788.0,114,88,1086,,1086,数据过高
1087,2023-01-11 06:06:00,2023-01-11 06:06:00,5060.14,119,918,1087,,1087,数据过高
1088,2023-01-11 06:10:00,2023-01-11 06:10:00,8081.4,93,892,1088,,1088,数据过高
1089,2023-01-11 06:11:00,2023-01-11 06:11:00,5707.6,98,771,1089,,1089,数据过高
1090,2023-01-11 06:13:00,2023-01-11 06:13:00,9233.0,58,409,1090,,1090,数据过高
1091,2023-01-11 06:16:00,2023-01-11 06:16:00,4454.0,256,203,1091,,1091,数据过高
1092,2023-01-11 06:18:00,2023-01-11 06:18:00,5707.6,145,613,1092,,1092,数据过高
1093,2023-01-11 06:20:00,2023-01-11 06:20:00,6640.2,272,785,1093,,1093,数据过高
1094,2023-01-11 06:21:00,2023-01-11 06:21:00,3970.0,198,344,1094,,1094,数据过高
1095,2023-01-11 06:22:00,2023-01-11 06:22:00,4109.88,206,291,1095,,1095,数据过高
1096,2023-01-11 06:23:00,2023-01-11 06:23:00,4196.2,138,310,1096,,1096,数据过高
1097,2023-01-11 06:24:00,2023-01-11 06:24:00,3570.6,48,814,1097,,1097,数据过高
1098,2023-01-11 06:25:00,2023-01-11 06:25:00,7687.0,40,581,1098,,1098,数据过高
1099,2023-01-11 06:26:00,2023-01-11 06:26:00,8715.0,161,210,1099,,1099,数据过高
1100,2023-01-11 06:27:00,2023-01-11 06:27:00,7433.0,118,311,1100,,1100,数据过高
1101,2023-01-11 06:29:00,2023-01-11 06:29:00,7687.0,339,396,1101,,1101,数据过高
1102,2023-01-11 06:30:00,2023-01-11 06:30:00,2847.0,366,63,1102,,1102,数据正常
1103,2023-01-11 06:31:00,2023-01-11 06:31:00,5357.6,349,483,1103,,1103,数据过高
1104,2023-01-11 06:32:00,2023-01-11 06:32:00,4266.8,231,205,1104,,1104,数据过高
1105,2023-01-11 06:33:00,2023-01-11 06:33:00,5953.0,70,107,1105,,1105,数据过高
1106,2023-01-11 06:34:00,2023-01-11 06:34:00,4013.4,44,837,1106,,1106,数据过高
1107,2023-01-11 06:35:00,2023-01-11 06:35:00,4387.2,284,712,1107,,1107,数据过高
1108,2023-01-11 06:36:00,2023-01-11 06:36:00,4171.48,119,327,1108,,1108,数据过高
1109,2023-01-11 06:37:00,2023-01-11 06:37:00,5232.6,221,900,1109,,1109,数据过高
1110,2023-01-11 06:38:00,2023-01-11 06:38:00,5201.0,150,381,1110,,1110,数据过高
1111,2023-01-11 06:39:00,2023-01-11 06:39:00,4137.0,115,547,1111,,1111,数据过高
1112,2023-01-11 06:40:00,2023-01-11 06:40:00,3600.8,191,461,1112,,1112,数据过高
1113,2023-01-11 06:41:00,2023-01-11 06:41:00,4985.09,101,232,1113,,1113,数据过高
1114,2023-01-11 06:44:00,2023-01-11 06:44:00,3573.36,235,574,1114,,1114,数据过高
1115,2023-01-11 06:45:00,2023-01-11 06:45:00,3883.8,189,664,1115,,1115,数据过高
1116,2023-01-11 06:46:00,2023-01-11 06:46:00,5667.0,275,514,1116,,1116,数据过高
1117,2023-01-11 06:47:00,2023-01-11 06:47:00,4973.88,354,876,1117,,1117,数据过高
1118,2023-01-11 06:50:00,2023-01-11 06:50:00,5017.04,230,9,1118,,1118,数据过高
1119,2023-01-11 06:51:00,2023-01-11 06:51:00,4646.48,311,58,1119,,1119,数据过高
1120,2023-01-11 06:52:00,2023-01-11 06:52:00,8513.0,317,279,1120,,1120,数据过高
1121,2023-01-11 06:53:00,2023-01-11 06:53:00,5100.6,32,904,1121,,1121,数据过高
1122,2023-01-11 06:55:00,2023-01-11 06:55:00,5419.8,337,383,1122,,1122,数据过高
1123,2023-01-11 06:56:00,2023-01-11 06:56:00,4555.01,157,4,1123,,1123,数据过高
1124,2023-01-11 06:57:00,2023-01-11 06:57:00,9633.0,275,51,1124,,1124,数据过高
1125,2023-01-11 06:58:00,2023-01-11 06:58:00,3620.8,253,482,1125,,1125,数据过高
1126,2023-01-11 06:59:00,2023-01-11 06:59:00,4277.0,209,264,1126,,1126,数据过高
1127,2023-01-11 07:00:00,2023-01-11 07:00:00,4646.48,152,421,1127,,1127,数据过高
1128,2023-01-11 07:01:00,2023-01-11 07:01:00,3910.68,215,173,1128,,1128,数据过高
1129,2023-01-11 07:02:00,2023-01-11 07:02:00,6710.52,120,888,1129,,1129,数据过高
1130,2023-01-11 07:04:00,2023-01-11 07:04:00,6262.0,275,355,1130,,1130,数据过高
1131,2023-01-11 07:06:00,2023-01-11 07:06:00,4286.8,197,424,1131,,1131,数据过高
1132,2023-01-11 07:07:00,2023-01-11 07:07:00,5324.0,190,998,1132,,1132,数据过高
